STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-07-27,,,0.00,0.0,0.0,97,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-07-28,,,0.00,0.0,0.0,98,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-07-29,,,0.00,0.0,0.0,100,75,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-07-30,,,0.00,0.0,0.0,100,71,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-07-31,,,0.00,0.0,0.0,99,75,80,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-01,,,0.00,0.0,0.0,101,73,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-02,,,0.00,0.0,0.0,98,71,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-03,,,0.00,0.0,0.0,98,73,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-04,,,0.00,0.0,0.0,99,75,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-05,,,0.00,0.0,0.0,99,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-06,,,0.00,0.0,0.0,100,76,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-07,,,0.00,0.0,0.0,100,76,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-08,,,0.00,0.0,0.0,100,77,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-09,,,0.00,0.0,0.0,101,76,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-10,,,0.00,0.0,0.0,101,75,78,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-11,,,0.00,0.0,0.0,102,74,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-12,,,0.00,0.0,0.0,104,76,81,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-13,,,0.00,0.0,0.0,104,77,79,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-14,,,0.00,0.0,0.0,103,74,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-15,,,0.02,0.0,0.0,101,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-16,,,0.00,0.0,0.0,98,72,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-17,,,0.00,0.0,0.0,98,70,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-18,,,0.00,0.0,0.0,97,73,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-19,,,0.00,0.0,0.0,99,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-20,,,0.00,0.0,0.0,98,77,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-21,,,0.41,0.0,0.0,84,70,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-22,,,0.07,0.0,0.0,91,73,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-23,,,0.00,0.0,0.0,98,76,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-24,,,0.00,0.0,0.0,99,73,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-25,,,0.00,0.0,0.0,99,72,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-26,,,0.00,0.0,0.0,101,71,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-27,,,0.00,0.0,0.0,97,71,72,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-28,,,0.00,0.0,0.0,97,67,68,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-29,,,0.00,0.0,0.0,96,68,69,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-30,,,0.00,0.0,0.0,95,69,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-08-31,,,0.00,0.0,0.0,93,69,72,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-01,,,0.00,0.0,0.0,97,72,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-02,,,0.00,0.0,0.0,94,68,71,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-03,,,0.00,0.0,0.0,94,69,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-04,,,0.00,0.0,0.0,94,72,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-05,,,0.00,0.0,0.0,98,76,79,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-06,,,0.00,0.0,0.0,100,78,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-07,,,0.00,0.0,0.0,99,75,76,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-08,,,0.00,0.0,0.0,99,76,77,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-09,,,0.00,0.0,0.0,99,76,78,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-10,,,0.00,0.0,0.0,94,76,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-11,,,0.02,0.0,0.0,97,74,77,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-12,,,0.00,0.0,0.0,93,71,71,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-13,,,0.00,0.0,0.0,92,63,66,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-14,,,0.00,0.0,0.0,91,60,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-15,,,0.00,0.0,0.0,91,63,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-16,,,0.00,0.0,0.0,94,74,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-17,,,0.06,0.0,0.0,93,74,75,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-18,,,0.00,0.0,0.0,96,73,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-19,,,0.00,0.0,0.0,97,72,74,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-20,,,0.00,0.0,0.0,96,65,68,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-21,,,0.00,0.0,0.0,94,67,72,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-22,,,0.00,0.0,0.0,95,68,70,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-23,,,0.00,0.0,0.0,96,64,66,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-24,,,0.00,0.0,0.0,94,65,69,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-25,,,0.00,0.0,0.0,93,68,71,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-26,,,0.00,0.0,0.0,93,66,67,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-27,,,0.00,0.0,0.0,94,63,,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-28,,,0.00,0.0,0.0,93,63,69,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-29,,,0.00,0.0,0.0,89,66,67,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-09-30,,,0.00,0.0,0.0,93,67,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-01,,,0.00,0.0,0.0,94,68,69,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-02,,,0.00,0.0,0.0,95,67,67,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-03,,,0.00,0.0,0.0,88,59,59,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-04,,,0.00,0.0,0.0,86,57,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-05,,,0.00,0.0,0.0,87,60,69,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-06,,,0.00,0.0,0.0,85,65,65,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-07,,,0.00,0.0,0.0,90,62,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-08,,,0.00,0.0,0.0,89,62,67,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-09,,,0.00,0.0,0.0,90,66,72,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-10,,,0.00,0.0,0.0,85,69,69,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-11,,,0.00,0.0,0.0,90,64,64,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-12,,,0.00,0.0,0.0,94,63,72,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-13,,,0.00,0.0,0.0,98,72,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-14,,,0.00,0.0,0.0,94,57,61,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-15,,,0.00,0.0,0.0,95,58,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-16,,,0.00,0.0,0.0,93,59,62,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-17,,,0.00,0.0,0.0,91,61,62,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-18,,,0.00,0.0,0.0,88,56,57,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-19,,,0.00,0.0,0.0,85,52,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-20,,,0.00,0.0,0.0,85,54,56,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-21,,,0.01,0.0,0.0,87,56,74,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-22,,,0.11,0.0,0.0,90,73,74,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-23,,,0.05,0.0,0.0,83,73,75,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-24,,,0.22,0.0,0.0,85,67,67,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-25,,,3.68,0.0,0.0,67,58,58,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-26,,,0.00,0.0,0.0,69,58,59,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-27,,,0.00,0.0,0.0,79,55,56,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-28,,,0.00,0.0,0.0,85,56,59,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-29,,,0.00,0.0,0.0,82,50,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-30,,,1.64,0.0,0.0,81,51,73,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-10-31,,,1.03,0.0,0.0,77,65,65,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-01,,,0.00,0.0,0.0,77,60,63,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-02,,,0.00,0.0,0.0,78,53,59,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-03,,,0.00,0.0,0.0,83,54,60,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-04,,,0.00,0.0,0.0,82,58,64,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-05,,,0.00,0.0,0.0,81,63,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-06,,,0.11,0.0,0.0,87,64,65,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-07,,,0.13,0.0,0.0,75,58,59,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-08,,,0.00,0.0,0.0,64,53,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-09,,,0.00,0.0,0.0,70,52,55,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-10,,,0.00,0.0,0.0,76,55,67,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-11,,,0.00,0.0,0.0,76,66,76,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-12,,,0.00,0.0,0.0,87,55,58,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-13,,,0.00,0.0,0.0,70,58,58,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-14,,,0.00,0.0,0.0,64,56,56,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-15,,,0.00,0.0,0.0,62,52,57,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-16,,,0.00,0.0,0.0,73,56,67,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-17,,,0.64,0.0,0.0,77,53,56,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-18,,,0.00,0.0,0.0,68,41,47,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-19,,,0.00,0.0,0.0,75,46,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-20,,,0.00,0.0,0.0,80,50,55,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-21,,,0.00,0.0,0.0,77,55,66,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-22,,,0.00,0.0,0.0,66,34,39,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-23,,,0.00,0.0,0.0,57,31,38,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-24,,,0.00,0.0,0.0,63,36,51,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-25,,,0.00,0.0,0.0,65,51,62,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-26,,,0.05,0.0,0.0,74,62,69,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-27,,,0.29,0.0,0.0,78,69,72,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-28,,,0.65,0.0,0.0,78,41,42,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-29,,,0.08,0.0,0.0,46,41,44,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-11-30,,,0.05,0.0,0.0,47,43,47,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-01,,,0.00,0.0,0.0,54,47,47,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-02,,,0.00,0.0,0.0,58,44,45,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-03,,,0.00,0.0,0.0,68,37,43,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-04,,,0.00,0.0,0.0,62,35,40,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-05,,,0.00,0.0,0.0,63,37,41,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-06,,,0.00,0.0,0.0,66,41,46,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-07,,,0.00,0.0,0.0,72,41,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-08,,,0.00,0.0,0.0,70,39,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-09,,,0.00,0.0,0.0,75,41,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-10,,,0.00,0.0,0.0,78,50,63,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-11,,,0.00,0.0,0.0,78,46,58,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-12,,,0.00,0.0,0.0,81,58,71,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-13,,,1.13,0.0,0.0,75,49,51,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-14,,,0.06,0.0,0.0,59,40,42,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-15,,,0.00,0.0,0.0,75,42,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-16,,,0.00,0.0,0.0,74,54,56,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-17,,,0.00,0.0,0.0,64,35,39,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-18,,,0.00,0.0,0.0,67,33,35,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-19,,,0.00,0.0,0.0,59,32,35,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-20,,,0.00,0.0,0.0,67,34,51,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-21,,,0.00,0.0,0.0,69,51,61,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-22,,,0.00,0.0,0.0,75,46,49,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-23,,,0.00,0.0,0.0,79,49,57,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-24,,,0.00,0.0,0.0,82,47,51,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-25,,,0.00,0.0,0.0,73,51,57,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-26,,,0.00,0.0,0.0,74,57,73,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-27,,,0.75,0.0,0.0,79,50,50,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-28,,,0.32,0.0,0.0,50,37,38,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-29,,,0.00,0.0,0.0,49,36,37,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-30,,,0.10,0.0,0.0,50,37,46,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2015-12-31,,,0.00,0.0,0.0,55,42,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-01,,,0.03,0.0,0.0,54,43,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-02,,,0.13,0.0,0.0,48,42,42,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-03,,,0.51,0.0,0.0,43,40,42,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-04,,,0.00,0.0,0.0,63,35,39,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-05,,,0.00,0.0,0.0,59,37,39,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-06,,,0.01,0.0,0.0,55,38,46,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-07,,,0.14,0.0,0.0,54,46,48,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-08,,,0.00,0.0,0.0,71,39,46,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-09,,,0.00,0.0,0.0,67,46,48,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-10,,,0.00,0.0,0.0,58,32,34,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-11,,,0.00,0.0,0.0,51,32,34,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-12,,,0.00,0.0,0.0,57,31,35,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-13,,,0.00,0.0,0.0,66,33,37,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-14,,,0.00,0.0,0.0,66,37,52,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-15,,,0.00,0.0,0.0,69,41,45,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-16,,,0.00,0.0,0.0,73,40,48,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-17,,,0.00,0.0,0.0,66,30,32,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-18,,,0.00,0.0,0.0,57,30,39,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-19,,,0.00,0.0,0.0,61,39,44,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-20,,,0.00,0.0,0.0,70,37,49,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-21,,,0.00,0.0,0.0,56,49,55,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-22,,,0.00,0.0,0.0,68,38,40,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-23,,,0.00,0.0,0.0,57,28,31,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-24,,,0.00,0.0,0.0,59,31,34,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-25,,,0.00,0.0,0.0,70,34,55,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-26,,,0.00,0.0,0.0,74,49,49,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-27,,,0.25,0.0,0.0,51,41,42,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-28,,,0.00,0.0,0.0,58,31,34,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-29,,,0.00,0.0,0.0,73,34,49,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-30,,,0.00,0.0,0.0,75,39,44,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-01-31,,,0.00,0.0,0.0,76,43,61,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-01,,,0.00,0.0,0.0,81,48,55,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-02,,,0.00,0.0,0.0,80,51,54,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-03,,,0.00,0.0,0.0,72,42,42,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-04,,,0.00,0.0,0.0,59,32,36,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-05,,,0.00,0.0,0.0,57,29,37,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-06,,,0.00,0.0,0.0,62,35,42,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-07,,,0.00,0.0,0.0,62,30,32,
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-08,,,0.00,0.0,0.0,67,32,47,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-09,,,0.00,0.0,0.0,67,32,38,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-10,,,0.00,0.0,0.0,72,38,44,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-11,,,0.00,0.0,0.0,75,39,42,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-12,,,0.00,0.0,0.0,80,38,42,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-13,,,0.00,0.0,0.0,81,42,50,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-14,,,0.00,0.0,0.0,75,49,54,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-15,,,0.00,0.0,0.0,75,51,61,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-16,,,0.00,0.0,0.0,75,41,47,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-17,,,0.00,0.0,0.0,80,45,50,0.0
USC00416273,"NEW BRAUNFELS WEATHER FORECAST OFFICE, TX US",2016-02-18,,,0.00,0.0,0.0,76,47,58,
